0,50
0.01,50
0.02,50
0.03,50
0.04,50
0.05,50
0.06,50
0.07,50
0.08,50
0.09,50
0.1,50
0.11,50
0.12,50
0.13,50
0.14,50
0.15,50
0.16,50
0.17,50
0.18,50
0.19,50
0.2,50
0.21,50
0.22,50
0.23,50
0.24,50
0.25,50
0.26,50
0.27,50
0.28,50
0.29,50
0.3,50
0.31,50
0.32,50
0.33,50
0.34,50
0.35,50
0.36,50
0.37,50
0.38,50
0.39,50
0.4,50
0.41,50
0.42,50
0.43,50
0.44,50
0.45,50
0.46,50
0.47,50
0.48,50
0.49,50
0.5,50
0.51,50
0.52,50
0.53,50
0.54,50
0.55,50
0.56,50
0.57,50
0.58,50
0.59,50
0.6,50
0.61,50
0.62,50
0.63,50
0.64,50
0.65,50
0.66,50
0.67,50
0.68,50
0.69,50
0.7,50
0.71,50
0.72,50
0.73,50
0.74,50
0.75,50
0.76,50
0.77,50
0.78,50
0.79,50
0.8,50
0.81,50
0.82,50
0.83,50
0.84,50
0.85,50
0.86,50
0.87,50
0.88,50
0.89,50
0.9,50
0.91,50
0.92,50
0.93,50
0.94,50
0.95,50
0.96,50
0.97,50
0.98,50
0.99,50
1,50
1.01,50
1.02,50
1.03,50
1.04,50
1.05,50
1.06,50
1.07,50
1.08,50
1.09,50
1.1,50
1.11,50
1.12,50
1.13,50
1.14,50
1.15,50
1.16,50
1.17,50
1.18,50
1.19,50
1.2,50
1.21,50
1.22,50
1.23,50
1.24,50
1.25,50
1.26,50
1.27,50
1.28,50
1.29,50
1.3,50
1.31,50
1.32,50
1.33,50
1.34,50
1.35,50
1.36,50
1.37,50
1.38,50
1.39,50
1.4,50
1.41,50
1.42,50
1.43,50
1.44,50
1.45,50
1.46,50
1.47,50
1.48,50
1.49,50
1.5,50
1.51,50
1.52,50
1.53,50
1.54,50
1.55,50
1.56,50
1.57,50
1.58,50
1.59,50
1.6,50
1.61,50
1.62,50
1.63,50
1.64,50
1.65,50
1.66,50
1.67,50
1.68,50
1.69,50
1.7,50
1.71,50
1.72,50
1.73,50
1.74,50
1.75,50
1.76,50
1.77,50
1.78,50
1.79,50
1.8,50
1.81,50
1.82,50
1.83,50
1.84,50
1.85,50
1.86,50
1.87,50
1.88,50
1.89,50
1.9,50
1.91,50
1.92,50
1.93,50
1.94,50
1.95,50
1.96,50
1.97,50
1.98,50
1.99,50
2,50
2.01,50
2.02,50
2.03,50
2.04,50
2.05,50
2.06,50
2.07,50
2.08,50
2.09,50
2.1,50
2.11,50
2.12,50
2.13,50
2.14,50
2.15,50
2.16,50
2.17,50
2.18,50
2.19,50
2.2,50
2.21,50
2.22,50
2.23,50
2.24,50
2.25,50
2.26,50
2.27,50
2.28,50
2.29,50
2.3,50
2.31,50
2.32,50
2.33,50
2.34,50
2.35,50
2.36,50
2.37,50
2.38,50
2.39,50
2.4,50
2.41,50
2.42,50
2.43,50
2.44,50
2.45,50
2.46,50
2.47,50
2.48,50
2.49,50
2.5,50
2.51,50
2.52,50
2.53,50
2.54,50
2.55,50
2.56,50
2.57,50
2.58,50
2.59,50
2.6,50
2.61,50
2.62,50
2.63,50
2.64,50
2.65,50
2.66,50
2.67,50
2.68,50
2.69,50
2.7,50
2.71,50
2.72,50
2.73,50
2.74,50
2.75,50
2.76,50
2.77,50
2.78,50
2.79,50
2.8,50
2.81,50
2.82,50
2.83,50
2.84,50
2.85,50
2.86,50
2.87,50
2.88,50
2.89,50
2.9,50
2.91,50
2.92,50
2.93,50
2.94,50
2.95,50
2.96,50
2.97,50
2.98,50
2.99,50
3,50
3.01,50
3.02,50
3.03,50
3.04,50
3.05,50
3.06,50
3.07,50
3.08,50
3.09,50
3.1,50
3.11,50
3.12,50
3.13,50
3.14,50
3.15,50
3.16,50
3.17,50
3.18,50
3.19,50
3.2,50
3.21,50
3.22,50
3.23,50
